;year_month;uf;product;unit;volume;created_at
11030;2019-03-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11031;2019-04-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11032;2019-05-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11033;2019-06-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11034;2019-07-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11035;2019-08-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11036;2019-09-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11037;2019-10-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11038;2019-11-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11039;2019-12-01;ACRE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11040;2019-01-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11041;2019-02-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11042;2019-03-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11043;2019-04-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11044;2019-05-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11045;2019-06-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11046;2019-07-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11047;2019-08-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11048;2019-09-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11049;2019-10-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11050;2019-11-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11051;2019-12-01;AMAZONAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11052;2019-01-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11053;2019-02-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11054;2019-03-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11055;2019-04-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11056;2019-05-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11057;2019-06-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11058;2019-07-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11059;2019-08-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11060;2019-09-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11061;2019-10-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11062;2019-11-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11063;2019-12-01;RORAIMA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11064;2019-01-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11065;2019-02-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11066;2019-03-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11067;2019-04-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11068;2019-05-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11069;2019-06-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11070;2019-07-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11071;2019-08-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11072;2019-09-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11073;2019-10-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11074;2019-11-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11075;2019-12-01;PARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11076;2019-01-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11077;2019-02-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11078;2019-03-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11079;2019-04-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11080;2019-05-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11081;2019-06-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11082;2019-07-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11083;2019-08-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11084;2019-09-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11085;2019-10-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11086;2019-11-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11087;2019-12-01;AMAPÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11088;2019-01-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11089;2019-02-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11090;2019-03-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11091;2019-04-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11092;2019-05-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11093;2019-06-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11094;2019-07-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11095;2019-08-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11096;2019-09-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11097;2019-10-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11098;2019-11-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11099;2019-12-01;TOCANTINS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11100;2019-01-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11101;2019-02-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11102;2019-03-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11103;2019-04-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11104;2019-05-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11105;2019-06-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11106;2019-07-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11107;2019-08-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11108;2019-09-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11109;2019-10-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11110;2019-11-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11111;2019-12-01;MARANHÃO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11112;2019-01-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11113;2019-02-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11114;2019-03-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11115;2019-04-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11116;2019-05-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11117;2019-06-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11118;2019-07-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11119;2019-08-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11120;2019-09-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11121;2019-10-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11122;2019-11-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11123;2019-12-01;PIAUÍ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11124;2019-01-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11125;2019-02-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11126;2019-03-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11127;2019-04-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11128;2019-05-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11129;2019-06-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11130;2019-07-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11131;2019-08-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11132;2019-09-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11133;2019-10-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11134;2019-11-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11135;2019-12-01;CEARÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11136;2019-01-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11137;2019-02-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11138;2019-03-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11139;2019-04-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11140;2019-05-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11141;2019-06-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11142;2019-07-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11143;2019-08-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11144;2019-09-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11145;2019-10-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11146;2019-11-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11147;2019-12-01;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11148;2019-01-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11149;2019-02-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11150;2019-03-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11151;2019-04-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11152;2019-05-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11153;2019-06-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11154;2019-07-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11155;2019-08-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11156;2019-09-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11157;2019-10-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11158;2019-11-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11159;2019-12-01;PARAÍBA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11160;2019-01-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11161;2019-02-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11162;2019-03-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11163;2019-04-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11164;2019-05-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11165;2019-06-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11166;2019-07-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11167;2019-08-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11168;2019-09-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11169;2019-10-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11170;2019-11-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11171;2019-12-01;PERNAMBUCO;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11172;2019-01-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11173;2019-02-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11174;2019-03-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11175;2019-04-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11176;2019-05-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11177;2019-06-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11178;2019-07-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11179;2019-08-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11180;2019-09-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11181;2019-10-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11182;2019-11-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11183;2019-12-01;ALAGOAS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11184;2019-01-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11185;2019-02-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11186;2019-03-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11187;2019-04-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11188;2019-05-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11189;2019-06-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11190;2019-07-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11191;2019-08-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11192;2019-09-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11193;2019-10-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11194;2019-11-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11195;2019-12-01;SERGIPE;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11196;2019-01-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11197;2019-02-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11198;2019-03-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11199;2019-04-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11200;2019-05-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11201;2019-06-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11202;2019-07-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11203;2019-08-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11204;2019-09-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11205;2019-10-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11206;2019-11-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11207;2019-12-01;BAHIA;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11208;2019-01-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11209;2019-02-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11210;2019-03-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11211;2019-04-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11212;2019-05-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11213;2019-06-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11214;2019-07-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);10.0;2022-09-12 23:11:30.887749
11215;2019-08-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);20.0;2022-09-12 23:11:30.887749
11216;2019-09-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);40.0;2022-09-12 23:11:30.887749
11217;2019-10-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);35.0;2022-09-12 23:11:30.887749
11218;2019-11-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);20.0;2022-09-12 23:11:30.887749
11219;2019-12-01;MINAS GERAIS;ÓLEO DIESEL (OUTROS );(m3);35.0;2022-09-12 23:11:30.887749
11220;2019-01-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);55.0;2022-09-12 23:11:30.887749
11221;2019-02-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);45.0;2022-09-12 23:11:30.887749
11222;2019-03-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);25.0;2022-09-12 23:11:30.887749
11223;2019-04-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);30.0;2022-09-12 23:11:30.887749
11224;2019-05-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);25.0;2022-09-12 23:11:30.887749
11225;2019-06-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);35.0;2022-09-12 23:11:30.887749
11226;2019-07-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);25.0;2022-09-12 23:11:30.887749
11227;2019-08-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);40.0;2022-09-12 23:11:30.887749
11228;2019-09-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);20.0;2022-09-12 23:11:30.887749
11229;2019-10-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);45.0;2022-09-12 23:11:30.887749
11230;2019-11-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);30.0;2022-09-12 23:11:30.887749
11231;2019-12-01;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );(m3);55.0;2022-09-12 23:11:30.887749
11232;2019-01-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);1557.0;2022-09-12 23:11:30.887749
11233;2019-02-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);907.5;2022-09-12 23:11:30.887749
11234;2019-03-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);1037.0;2022-09-12 23:11:30.887749
11235;2019-04-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);994.0;2022-09-12 23:11:30.887749
11236;2019-05-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);478.0;2022-09-12 23:11:30.887749
11237;2019-06-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);672.0;2022-09-12 23:11:30.887749
11238;2019-07-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);628.0;2022-09-12 23:11:30.887749
11239;2019-08-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);505.0;2022-09-12 23:11:30.887749
11240;2019-09-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);505.0;2022-09-12 23:11:30.887749
11241;2019-10-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);720.0;2022-09-12 23:11:30.887749
11242;2019-11-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);695.0;2022-09-12 23:11:30.887749
11243;2019-12-01;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );(m3);1782.0;2022-09-12 23:11:30.887749
11244;2019-01-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);829.0;2022-09-12 23:11:30.887749
11245;2019-02-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);812.0;2022-09-12 23:11:30.887749
11246;2019-03-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);681.0;2022-09-12 23:11:30.887749
11247;2019-04-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);781.0;2022-09-12 23:11:30.887749
11248;2019-05-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);548.0;2022-09-12 23:11:30.887749
11249;2019-06-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);605.0;2022-09-12 23:11:30.887749
11250;2019-07-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);661.0;2022-09-12 23:11:30.887749
11251;2019-08-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);589.0;2022-09-12 23:11:30.887749
11252;2019-09-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);433.0;2022-09-12 23:11:30.887749
11253;2019-10-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);825.0;2022-09-12 23:11:30.887749
11254;2019-11-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);764.0;2022-09-12 23:11:30.887749
11255;2019-12-01;SÃO PAULO;ÓLEO DIESEL (OUTROS );(m3);1513.0;2022-09-12 23:11:30.887749
11256;2019-01-01;PARANÁ;ÓLEO DIESEL (OUTROS );(m3);13.372;2022-09-12 23:11:30.887749
11257;2019-02-01;PARANÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
11258;2019-03-01;PARANÁ;ÓLEO DIESEL (OUTROS );(m3);5.0;2022-09-12 23:11:30.887749
11259;2019-04-01;PARANÁ;ÓLEO DIESEL (OUTROS );(m3);0.0;2022-09-12 23:11:30.887749
