ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
2013;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;19831,98
2013;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;18554,511
2013;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;14014,786
2013;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;15429,153
2013;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;18400,951
2013;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;19176,119
2013;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;21404,859
2013;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;24907,946
2013;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;28772,752
2013;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;30427,362
2013;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;32679,356
2013;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;35346,179
2013;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;33826,401
2013;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-10;28944,557
2013;JAN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;14061,55
2013;FEV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;16828,718
2013;MAR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;19104,88
2013;ABR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;20828,42
2013;MAI;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;24186,98
2013;JUN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;25314,812
2013;JUL;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;32093,12
2013;AGO;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;33243,87
2013;SET;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;34001,26
2013;OUT;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;38346,63
2013;NOV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;35579,127
2013;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-10;31832,26
2013;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;2976,5
2013;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;3183,5
2013;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;3965,5
2013;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;4298
2013;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;4608,5
2013;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;4584,5
2013;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;5428,8
2013;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;6098,1
2013;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;6684
2013;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;7867,2
2013;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;7946
2013;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-10;8372,13
2013;JAN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;263
2013;FEV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;290
2013;MAR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;170
2013;ABR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;205
2013;MAI;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;203
2013;JUN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;JUL;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;AGO;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;SET;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;OUT;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;NOV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;DEZ;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-500;0
2013;JAN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;FEV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;MAR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;ABR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;MAI;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;JUN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;JUL;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;AGO;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;SET;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;OUT;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;NOV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;DEZ;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-500;0
2013;JAN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;146
2013;FEV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;126
2013;MAR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;151
2013;ABR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;221
2013;MAI;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;179
2013;JUN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;225
2013;JUL;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;340
2013;AGO;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;423
2013;SET;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;369
2013;OUT;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;541
2013;NOV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;512
2013;DEZ;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-500;527
2013;JAN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;FEV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;MAR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;ABR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;MAI;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;15
2013;JUN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;JUL;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;AGO;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;SET;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;0
2013;OUT;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;40
2013;NOV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;10
2013;DEZ;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-500;10
2013;JAN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;538
2013;FEV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;409
2013;MAR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;573
2013;ABR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;598
2013;MAI;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;606
2013;JUN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;471
2013;JUL;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;2058
2013;AGO;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;2056
2013;SET;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;2142
2013;OUT;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;2309
2013;NOV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;2260
2013;DEZ;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-500;2284,5
2013;JAN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;FEV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;MAR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;ABR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;MAI;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;JUN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;JUL;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;AGO;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;SET;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;OUT;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;NOV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;DEZ;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-500;0
2013;JAN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;2479
2013;FEV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;2174
2013;MAR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;2616
2013;ABR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;2150,5
2013;MAI;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;2224
2013;JUN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;2330,5
2013;JUL;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;31068,05
2013;AGO;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;32018,1
2013;SET;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;30203,9
2013;OUT;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;32405,7
2013;NOV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;31309,4
2013;DEZ;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-500;29510,4
2013;JAN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;80086,96
2013;FEV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;68740,404
2013;MAR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;75757,592
2013;ABR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;70582,302
2013;MAI;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;69684,071
2013;JUN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;68920,51
2013;JUL;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;85844,468
2013;AGO;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;91064,126
2013;SET;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;86436,605
2013;OUT;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;90642,798
2013;NOV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;87816,255
2013;DEZ;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-500;85874,57
2013;JAN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;43519,1
2013;FEV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;34628,45
2013;MAR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;39341,75
2013;ABR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;39924,95
2013;MAI;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;40403
2013;JUN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;38153,5
2013;JUL;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;38534,5
2013;AGO;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;39142,9
2013;SET;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;36575,001
2013;OUT;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;39425
2013;NOV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;37907,5
2013;DEZ;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-500;36355
2013;JAN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;2553
2013;FEV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;2156
2013;MAR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;2053,5
2013;ABR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;2063
2013;MAI;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;2021
2013;JUN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;1897
2013;JUL;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;28519
2013;AGO;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;31291,35
2013;SET;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;27905,571
2013;OUT;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;32719,5
2013;NOV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;30608,5
2013;DEZ;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-500;29015
2013;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;9755,1
2013;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;1022,55
2013;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;923
2013;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;1037
2013;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;812
2013;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;746
2013;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;856,5
2013;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;976,5
2013;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;823
2013;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;851
2013;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;827
2013;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;837,5
2013;JAN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;38591,16
2013;FEV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;34810,35
2013;MAR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;35338,492
2013;ABR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;36670,84
2013;MAI;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;35008,385
2013;JUN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;32459,287
2013;JUL;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;34002,44
2013;AGO;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;34259,72
2013;SET;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;34190,45
2013;OUT;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;37663,64
2013;NOV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;36397,73
2013;DEZ;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-500;34519,285
2013;JAN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;65552,1
2013;FEV;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;57662,151
2013;MAR;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;60474,62
2013;ABR;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;66118,111
2013;MAI;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;65939,199
2013;JUN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;54190,45
2013;JUL;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;57959,5
2013;AGO;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;59777,25
2013;SET;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;61901,7
2013;OUT;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;68962,723
2013;NOV;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;68270,065
2013;DEZ;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-500;62237,501
2013;JAN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;37199
2013;FEV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;32000,185
2013;MAR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;29449
2013;ABR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;26197
2013;MAI;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;24103,5
2013;JUN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;21974
2013;JUL;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;23372,5
2013;AGO;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;24623
2013;SET;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;25291
2013;OUT;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;31949,089
2013;NOV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;33588,97
2013;DEZ;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-500;32434
2013;JAN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;25872,1
2013;FEV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;22924
2013;MAR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;24378,1
2013;ABR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;25354,8
2013;MAI;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;25169,9
2013;JUN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;21132,5
2013;JUL;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;21781,1
2013;AGO;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;23300,8
2013;SET;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;22426,5
2013;OUT;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;24354,1
2013;NOV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;23705,3
2013;DEZ;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-500;24847,1
2013;JAN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;145162,504
2013;FEV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;146585,672
2013;MAR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;156863,11
2013;ABR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;163165,95
2013;MAI;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;157747,43
2013;JUN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;136656,006
2013;JUL;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;240402,282
2013;AGO;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;239669,856
2013;SET;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;222814,795
2013;OUT;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;240737,51
2013;NOV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;222538,336
2013;DEZ;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-500;203730,652
2013;JAN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;179420,37
2013;FEV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;165838,486
2013;MAR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;184122,709
2013;ABR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;189650,2
2013;MAI;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;191473,411
2013;JUN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;179753,914
2013;JUL;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;221816,946
2013;AGO;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;234116,867
2013;SET;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;220656,52
2013;OUT;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;230895,25
2013;NOV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;213177,548
2013;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-500;189386,818
2013;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;84710,896
2013;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;75339,847
2013;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;80869,151
2013;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;82877,458
2013;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;87579,601
2013;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;80381,005
2013;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;85413,024
2013;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;88926,941
2013;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;83340,142
2013;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;88666,784
2013;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;80290,274
2013;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-500;68018,866
2013;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;88177,097
2013;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;77421,978
2013;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;87962,21
2013;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;88658,393
2013;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;87335,139
2013;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;81764,312
2013;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;82454,598
2013;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;88393,524
2013;SET;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;79460,928
2013;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;83121,974
2013;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;76102,229
2013;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-500;72483,049
2013;JAN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;594835,551
2013;FEV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;565228,508
2013;MAR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;625831,24
2013;ABR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;674583,774
2013;MAI;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;677966,693
2013;JUN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;628861,003
2013;JUL;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;669362,956
2013;AGO;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;732605,439
2013;SET;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;650259,106
2013;OUT;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;695819,145
2013;NOV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;633832,062
2013;DEZ;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-500;541088,441
2013;JAN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;332135,66
2013;FEV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;327480,972
2013;MAR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;351090,878
2013;ABR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;357795,986
2013;MAI;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;341786,96
2013;JUN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;316169,978
2013;JUL;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;381434,174
2013;AGO;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;407355,384
2013;SET;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;359905,7
2013;OUT;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;389814,616
2013;NOV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;352291,012
2013;DEZ;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-500;292196,003
2013;JAN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;96765,766
2013;FEV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;90190,305
2013;MAR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-500;95974,693
